60,85,38,52,91,49,115,119,53,43,62,57,74,107,83,69,12,55,30,75,33,57,49,74,49,106,105,44,78,75,89,24,91,68,74,51,26,36,62,81,95,72,39,16,104,58,84,44,31,78,67,93,66,85,109,81,82,90,40,95,45,83,81,74,80,23,78,21,15,0,90,91,113,80,20,78,35,17,119,110,69,114,104,69,38,66,82,51,53,38,36,28,54,113,121,39,35,89,113,87,
82,89,54,94,5,55,51,62,47,50,78,75,58,36,103,23,82,37,83,18,57,70,48,24,77,28,23,48,30,31,48,67,46,23,66,62,65,66,62,84,111,22,68,79,54,40,30,54,63,29,25,97,68,85,29,88,80,37,51,70,86,105,10,67,10,71,90,73,77,90,0,17,51,76,72,14,90,79,49,51,47,58,72,24,54,94,10,41,94,53,59,88,78,57,60,86,69,15,67,80,
73,76,58,86,21,49,36,47,42,56,68,66,45,21,91,32,82,43,78,18,59,61,44,18,70,16,14,48,19,21,32,68,30,30,54,55,68,62,52,71,98,20,63,78,38,49,16,62,62,18,33,83,57,72,19,75,67,21,51,54,79,93,21,54,20,75,78,76,80,91,17,0,35,63,75,26,84,78,35,36,36,42,56,23,53,84,15,47,86,56,64,84,69,41,45,80,65,3,51,66,
75,66,86,91,55,65,3,12,61,85,70,71,45,16,84,66,102,74,93,50,85,66,64,45,77,26,31,72,37,40,26,93,23,64,51,65,94,78,58,63,86,50,78,98,14,82,32,92,83,39,66,70,58,62,26,67,59,24,75,38,86,86,56,51,55,101,72,102,105,113,51,35,0,56,100,61,96,97,11,4,45,8,33,52,77,83,50,78,90,84,93,98,74,8,10,90,81,38,21,55,
24,13,72,40,80,39,59,55,43,75,20,24,19,61,29,75,69,71,52,62,66,23,47,54,32,68,71,56,46,46,34,69,37,71,11,32,73,47,22,8,35,58,43,65,42,82,48,83,56,48,72,22,16,10,71,12,5,45,57,21,39,31,73,10,72,80,17,79,78,80,76,63,56,0,77,76,51,64,66,52,31,52,29,59,57,29,69,73,39,69,78,56,27,51,59,45,46,63,43,8,
61,85,19,58,72,40,102,108,41,23,61,56,67,92,86,50,19,36,35,58,16,55,37,58,50,90,88,28,64,61,78,9,80,49,68,46,7,31,56,80,98,55,35,18,93,38,69,24,22,63,48,93,62,84,93,81,79,77,26,88,50,87,62,69,62,4,79,2,7,20,72,75,100,77,0,59,43,20,105,98,58,102,96,53,24,69,64,32,59,19,16,36,54,101,109,44,32,73,103,84,
78,89,41,88,13,49,61,71,40,38,75,71,58,46,101,10,71,24,74,15,46,66,40,24,72,40,36,39,32,32,52,55,51,11,66,57,53,57,59,83,110,18,60,68,61,27,34,41,53,30,12,97,65,85,42,87,80,43,41,73,79,103,6,66,6,59,89,60,65,78,14,26,61,76,59,0,82,69,60,61,46,67,77,18,44,90,11,28,88,41,46,79,73,66,70,78,61,24,75,81,
28,54,51,18,92,36,99,99,44,56,32,28,52,94,48,75,26,63,9,73,43,31,43,68,20,97,97,44,67,65,71,38,73,72,48,32,43,25,39,50,61,68,22,25,84,70,72,62,30,68,72,60,40,54,100,50,52,76,42,69,13,49,82,49,81,46,45,44,40,35,90,84,96,51,43,82,0,23,104,92,52,95,78,67,40,32,81,61,19,49,54,8,25,93,102,6,21,83,90,57,
44,70,32,39,80,33,100,103,38,37,46,41,58,92,69,61,6,47,15,63,25,41,35,61,34,92,92,31,63,61,73,17,75,59,57,35,22,20,45,65,81,60,22,3,88,52,69,41,17,63,58,78,50,69,95,66,66,75,28,78,31,69,70,58,70,24,62,22,18,17,79,78,97,64,20,69,23,0,104,95,53,98,87,57,26,51,71,44,40,30,33,16,39,97,105,25,18,76,97,71,
84,76,90,100,53,72,8,19,66,88,79,79,54,14,94,67,108,76,100,51,89,75,70,47,85,21,27,77,42,44,34,97,31,65,61,73,98,85,66,72,97,52,85,104,25,84,36,95,88,42,67,81,67,72,21,77,68,29,80,48,95,96,55,61,54,106,82,106,109,119,49,35,11,66,105,60,104,104,0,15,52,17,44,55,82,93,49,80,99,88,96,105,83,18,14,98,88,37,31,65,
71,62,84,87,56,62,7,12,58,84,66,67,41,18,80,66,100,73,89,49,83,63,62,43,73,27,33,70,35,38,22,90,20,63,48,62,92,76,54,59,83,49,74,95,10,81,30,91,80,37,65,66,54,58,28,63,55,22,73,34,83,82,56,47,55,99,68,100,102,110,51,36,4,52,98,61,92,95,15,0,42,7,30,51,75,79,50,76,87,82,91,95,70,6,11,87,78,38,18,51,
37,44,48,51,51,20,48,51,18,50,32,31,13,43,57,45,58,43,48,32,44,26,22,24,35,46,47,32,18,17,21,50,23,41,20,21,53,34,17,38,65,28,33,54,35,53,21,57,39,19,42,52,21,40,49,42,35,24,34,33,44,58,43,21,42,60,44,60,62,69,47,36,45,31,58,46,52,53,52,42,0,46,40,28,35,48,39,45,51,45,55,53,33,44,53,47,36,36,46,36,
72,61,89,88,62,66,10,6,62,89,67,68,43,24,79,72,103,78,92,55,87,65,66,49,75,33,39,75,41,43,25,95,23,69,49,65,96,79,57,58,81,54,78,99,11,87,36,96,84,42,71,65,56,57,34,62,54,27,77,33,85,81,62,48,61,104,67,104,106,114,58,42,8,52,102,67,95,98,17,7,46,0,27,57,79,80,56,82,88,87,96,97,72,2,8,89,81,44,14,50,
52,35,87,68,76,57,36,28,57,89,48,51,30,45,53,79,93,81,78,63,83,48,61,55,59,54,59,71,45,47,25,88,26,76,31,53,91,69,43,34,55,61,66,89,21,91,43,97,76,48,77,38,39,32,55,37,30,35,73,10,67,55,73,30,71,99,43,98,99,104,72,56,33,29,96,77,78,87,44,30,40,27,0,62,74,57,67,84,68,84,94,83,54,26,34,73,69,57,16,25,
61,71,36,71,26,32,53,62,24,34,57,54,40,41,83,18,61,22,60,7,37,49,24,9,55,38,36,26,18,16,38,46,38,14,48,40,46,43,42,66,93,3,45,57,50,31,22,41,41,15,16,80,48,68,41,69,63,31,30,57,63,85,17,49,15,53,71,54,58,69,24,23,52,59,53,18,67,57,55,51,28,57,62,0,32,73,14,26,71,34,43,65,56,56,62,63,47,20,63,64,
47,67,15,50,55,19,79,84,18,19,45,40,45,69,73,36,29,23,32,38,10,37,13,37,37,68,67,6,41,38,55,16,56,34,48,27,18,17,36,62,84,35,21,25,69,31,46,27,11,40,33,76,42,65,71,64,61,54,3,66,41,74,45,49,44,26,63,26,28,38,54,53,77,57,24,44,40,26,82,75,35,79,74,32,0,58,45,22,51,12,22,36,40,78,85,38,21,51,80,64,
12,25,72,15,97,43,86,83,51,76,16,19,41,87,18,86,56,78,37,77,64,24,52,70,21,92,94,59,65,64,60,63,63,83,33,34,68,42,32,24,30,73,37,54,69,87,69,83,51,67,83,30,28,27,95,22,27,69,58,49,21,18,89,33,87,73,16,71,69,66,94,84,83,29,69,90,32,51,93,79,48,80,57,73,58,0,85,78,14,69,77,38,18,78,87,28,39,83,72,33,
74,81,47,85,13,46,50,60,38,44,69,67,50,35,95,18,74,30,74,9,49,62,38,16,68,30,26,40,23,23,42,59,41,17,58,53,58,57,54,76,103,13,59,70,51,35,24,49,55,21,19,90,59,78,32,80,73,32,43,63,77,97,7,59,5,64,82,65,70,82,10,15,50,69,64,11,81,71,49,50,39,56,67,14,45,85,0,34,85,46,52,79,69,55,59,77,61,13,64,73,
66,84,14,71,41,36,79,87,30,10,64,60,57,66,92,19,46,5,52,30,20,56,27,34,57,63,60,19,42,39,61,29,61,19,62,45,26,38,52,78,103,29,42,43,74,10,47,15,31,40,17,93,59,82,65,81,77,56,20,77,62,93,32,63,31,31,81,32,38,51,41,47,78,73,32,28,61,44,80,76,45,82,84,26,22,78,34,0,72,14,19,56,60,81,87,59,42,45,86,79,
16,38,64,1,97,40,93,92,48,69,21,21,46,92,31,83,44,73,25,77,56,26,49,71,17,96,98,54,68,66,66,53,69,80,39,32,58,35,35,36,42,73,30,42,77,82,72,76,43,69,80,44,33,40,99,34,39,73,52,59,10,30,87,40,86,63,29,61,58,53,94,86,90,39,59,88,19,40,99,87,51,88,68,71,51,14,85,72,0,61,68,26,18,87,95,16,31,85,81,44,
58,79,4,61,54,30,85,92,28,8,57,52,56,74,84,32,32,18,40,40,6,49,24,41,48,72,70,14,47,44,64,15,65,31,59,38,13,28,47,73,96,37,32,29,78,23,53,15,19,46,30,88,54,77,75,75,72,61,13,77,51,85,44,60,43,19,74,20,25,38,53,56,84,69,19,41,49,30,88,82,45,87,84,34,12,69,46,14,61,0,11,43,52,85,93,48,31,54,89,75,
67,88,8,67,59,40,95,102,38,9,66,61,66,83,93,37,32,23,45,47,13,58,34,50,56,80,78,24,56,54,74,16,74,37,69,48,12,35,57,83,104,45,40,31,87,23,62,9,26,55,35,97,63,86,83,85,82,70,23,87,58,94,50,70,49,14,83,16,21,36,59,64,93,78,16,46,54,33,96,91,55,96,94,43,22,77,52,19,68,11,0,48,60,95,102,54,38,62,99,85,
34,60,46,25,89,35,100,102,42,51,37,33,55,95,56,71,19,58,6,71,38,35,41,67,25,97,97,41,67,65,73,32,75,69,52,33,37,23,42,56,68,67,22,18,87,65,72,56,26,68,68,67,44,60,100,56,57,77,38,73,19,56,80,53,78,40,51,38,33,28,88,84,98,56,36,79,8,16,105,95,53,97,83,65,36,38,79,56,26,43,48,0,30,96,105,12,19,82,94,63,
7,32,55,18,81,25,77,76,33,59,8,4,30,75,33,68,44,60,26,61,47,9,35,54,6,79,80,42,51,49,49,47,52,65,24,17,52,25,18,27,45,57,21,41,61,70,54,66,35,52,65,40,17,31,82,28,28,56,40,45,13,34,72,25,71,58,25,56,55,54,78,69,74,27,54,73,25,39,83,70,33,72,54,56,40,18,69,60,18,52,60,30,0,71,80,19,23,68,67,34,
71,60,88,87,61,64,11,7,61,88,66,67,42,23,78,71,102,77,91,54,86,63,65,48,74,33,38,73,39,42,24,93,22,68,48,64,95,78,55,57,80,53,76,98,10,86,34,95,83,41,70,64,55,56,34,61,53,25,76,32,83,80,61,47,60,103,66,103,105,113,57,41,8,51,101,66,93,97,18,6,44,2,26,56,78,78,55,81,87,85,95,96,71,0,9,88,80,43,13,49,
80,68,95,96,64,73,10,6,69,95,75,76,51,25,86,76,110,83,100,59,93,72,73,54,83,33,39,81,46,49,32,101,30,73,56,72,103,86,64,65,88,59,85,106,19,91,41,102,91,48,75,72,64,64,33,69,61,32,83,40,92,88,65,56,64,110,75,110,113,121,60,45,10,59,109,70,102,105,14,11,53,8,34,62,85,87,59,87,95,93,102,105,80,9,0,97,88,47,19,57,
23,49,50,15,88,31,93,94,40,55,26,23,47,89,45,72,29,60,10,69,42,25,39,64,15,92,93,42,62,60,65,38,68,69,42,26,43,22,33,45,57,65,19,27,78,69,67,61,29,63,69,55,34,49,95,44,47,71,39,64,8,45,78,43,77,48,40,46,42,39,86,80,90,45,44,78,6,25,98,87,47,89,73,63,38,28,77,59,16,48,54,12,19,88,97,0,18,79,85,52,
30,54,34,30,72,17,83,86,24,39,30,25,40,77,55,55,24,43,14,53,26,24,23,48,19,78,79,24,49,46,56,25,59,52,39,17,29,5,27,49,67,49,4,20,71,52,54,45,13,49,51,62,32,53,81,50,49,59,22,60,21,56,62,40,61,35,47,34,33,35,69,65,81,46,32,61,21,18,88,78,36,81,69,47,21,39,61,42,31,31,38,19,23,80,88,18,0,64,79,53,
72,76,56,85,20,48,38,49,40,54,67,65,45,23,91,30,80,40,77,15,57,60,42,16,69,18,16,46,18,20,33,66,31,28,54,54,66,60,52,71,98,18,61,76,40,47,16,59,60,17,30,84,56,72,21,75,67,22,49,55,78,93,19,54,18,73,78,74,78,89,15,3,38,63,73,24,83,76,37,38,36,44,57,20,51,83,13,45,85,54,62,82,68,43,47,79,64,0,53,66,
66,51,92,82,72,65,24,14,63,93,61,63,40,35,69,79,102,83,89,62,89,60,67,54,71,45,50,77,46,48,26,95,26,76,43,63,98,78,53,49,69,61,75,98,14,93,42,100,84,48,78,54,51,47,46,52,45,33,79,23,80,71,70,43,69,105,58,105,107,113,67,51,21,43,103,75,90,97,31,18,46,14,16,63,80,72,64,86,81,89,99,94,67,13,19,85,79,53,0,40,
30,12,79,45,84,46,58,52,50,82,26,31,24,62,30,80,76,77,59,66,73,30,53,58,39,69,73,63,50,50,35,76,38,77,17,38,80,54,29,9,33,63,50,72,41,88,50,90,63,52,78,18,22,7,72,13,6,47,63,18,45,32,78,16,76,87,19,86,85,87,80,66,55,8,84,81,57,71,65,51,36,50,25,64,64,33,73,79,44,75,85,63,34,49,57,52,53,66,40,0,
